Name,City,Country,FAA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Color
Puerto Obaldia,Puerto Obaldia,Panama,PUE,MPOA,8.68333,-77.5333,223,-5,U,162
Achutupo Airport,Achutupo,Panama,ACU,\N,9.2,-77.98,0,-5,U,162
Tubuala Airport,Tubuala,Panama,TUW,\N,9.52,-79.03,0,-5,U,162
Garachine Airport,Garachine,Panama,GHE,\N,8.06,-78.36,0,-5,U,162
Mulatupo Airport,Mulatupo,Panama,MPP,\N,8.95,-77.75,0,-5,U,162
Ustupu Island,Ustupu Island,Panama,OGM,,9.137219,-77.933266,,,,162
Corazon De Jesus,Corazon De Jesus,Panama,CZJ,,9.446861,-78.5717,,,,162
Goroka,Goroka,Papua New Guinea,GKA,AYGA,-6.081689,145.391881,5282,10,U,163
Madang,Madang,Papua New Guinea,MAG,AYMD,-5.207083,145.7887,20,10,U,163
Mount Hagen,Mount Hagen,Papua New Guinea,HGU,AYMH,-5.826789,144.295861,5388,10,U,163
Nadzab,Nadzab,Papua New Guinea,LAE,AYNZ,-6.569828,146.726242,239,10,U,163
Port Moresby Jacksons Intl,Port Moresby,Papua New Guinea,POM,AYPY,-9.443383,147.22005,146,10,U,163
Wewak Intl,Wewak,Papua New Guinea,WWK,AYWK,-3.583828,143.669186,19,10,U,163
Wipim Airport,Wipim,Papua New Guinea,WPM,,-8.78822,142.882,173,10,U,163
Baimuru Airport,Baimuru,Papua New Guinea,VMU,,-7.49686,144.82,27,10,U,163
Nuku Airport,Nuku,Papua New Guinea,UKU,,-3.667,142.483,750,10,U,163
Tufi Airport,Tufi,Papua New Guinea,TFI,,-9.07595,149.32,85,10,U,163
Suki Airport,Suki,Papua New Guinea,SKC,,-8.033,141.717,24,10,U,163
Balimo Airport,Balimo,Papua New Guinea,OPU,,-8.05,142.933,51,10,U,163
Obo Airport,Obo,Papua New Guinea,OBX,,-7.583,141.317,29,10,U,163
Losuia Airport,Losuia,Papua New Guinea,LSA,,-8.50582,151.081,27,10,U,163
Londolovit Airport,Londolovit,Papua New Guinea,LNV,,-3.04361,152.629,167,10,U,163
Lake Murray Airport,Lake Murray,Papua New Guinea,LMY,,-7.00992,141.494,52,10,U,163
Kamusi Airport,Kamusi,Papua New Guinea,KUY,,-7.42035,143.122,0,10,U,163
Kokoda Airport,Kokoda,Papua New Guinea,KKD,,-8.88468,147.731,1240,10,U,163
Kandrian Airport,Kandrian,Papua New Guinea,KDR,,-6.183,149.533,280,10,U,163
Jacquinot Bay Airport,Jacquinot Bay,Papua New Guinea,JAQ,,-5.6525,151.507,136,10,U,163
Nissan Island Airport,Nissan Island,Papua New Guinea,IIS,,-4.49972,154.226,52,10,U,163
Ihu Airport,Ihu,Papua New Guinea,IHU,,-7.89756,145.396,47,10,U,163
Gasmata Island Airport,Gasmata Island,Papua New Guinea,GMI,,-6.27111,150.331,23,10,U,163
Tadji Airport,Aitape,Papua New Guinea,ATP,,-3.18985,142.43,48,10,U,163
Wapenamanda Airport,Wapenamanda,Papua New Guinea,WBM,AYWD,-5.6433,143.895,5889,10,U,163
Vanimo Airport,Vanimo,Papua New Guinea,VAI,AYVN,-2.69717,141.302,10,10,U,163
Tokua Airport,Tokua,Papua New Guinea,RAB,AYTK,-4.34046,152.38,32,10,U,163
Tabubil Airport,Tabubil,Papua New Guinea,TBG,AYTB,-5.27861,141.226,1570,10,U,163
Tari Airport,Tari,Papua New Guinea,TIZ,AYTA,-5.845,142.948,5500,10,U,163
Misima Island Airport,Misima Island,Papua New Guinea,MIS,AYMS,-10.6892,152.838,26,10,U,163
Moro Airport,Moro,Papua New Guinea,MXH,AYMR,-6.36333,143.238,2740,10,U,163
Momote Airport,Momote,Papua New Guinea,MAS,AYMO,-2.06189,147.424,12,10,U,163
Mendi Airport,Mendi,Papua New Guinea,MDU,AYMN,-6.14774,143.657,5680,10,U,163
Kavieng Airport,Kavieng,Papua New Guinea,KVG,AYKV,-2.5794,150.808,7,10,U,163
Kerema Airport,Kerema,Papua New Guinea,KMA,AYKM,-7.96361,145.771,10,10,U,163
Kikori Airport,Kikori,Papua New Guinea,KRI,AYKK,-7.42438,144.25,50,10,U,163
Kiunga Airport,Kiunga,Papua New Guinea,UNG,AYKI,-6.12571,141.282,88,10,U,163
Kimbe Airport,Hoskins,Papua New Guinea,HKN,AYHK,-5.46217,150.405,66,10,U,163
Girua Airport,Girua,Papua New Guinea,PNP,AYGR,-8.80454,148.309,311,10,U,163
Gurney Airport,Gurney,Papua New Guinea,GUR,AYGN,-10.3115,150.334,88,10,U,163
Daru Airport,Daru,Papua New Guinea,DAU,AYDU,-9.08676,143.208,20,10,U,163
Chimbu Airport,Kundiawa,Papua New Guinea,CMU,AYCH,-6.02429,144.971,4974,10,U,163
Buka Airport,Buka Island,Papua New Guinea,BUA,AYBK,-5.42232,154.673,11,10,U,163
Fane Airport,Fane,Papua New Guinea,FNE,\N,-8.55,147.083,0,10,U,163
Itokama Airport,Itokama,Papua New Guinea,ITK,\N,-9.2,148.25,0,10,U,163
Ononge Airport,Ononge,Papua New Guinea,ONB,\N,-8.583,147.2,0,10,U,163
Tapini Airport,Tapini,Papua New Guinea,TPI,\N,-8.35,146.983,0,10,U,163
Wanigela Airport,Wanigela,Papua New Guinea,AGL,\N,-9.333,149.15,0,10,U,163
Woitape Airport,Woitape,Papua New Guinea,WTP,\N,-8.533,147.25,0,10,U,163
Awaba Airport,Awaba,Papua New Guinea,AWB,\N,-8.014,142.75,0,10,U,163
Telefomin Airport,Telefomin,Papua New Guinea,TFM,\N,-5.117,141.633,0,10,U,163
Bosset Airport,Bosset,Papua New Guinea,BOT,\N,-7.240833,141.092333,60,10,U,163
Aiome,Aiome,Papua New Guinea,AIE,\N,-5.8,144.44,350,10,U,163
Simbai,Simbai,Papua New Guinea,SIM,\N,-4,144,5450,10,U,163
Ambunti,Ambunti,Papua New Guinea,AUJ,\N,-4.15,142.51,160,10,U,163
Popondetta,Popondetta,Papua New Guinea,EIA,\N,-8.199999809,147.8500061,311,10,U,163
Bulolo†,Bulolo†,Papua New Guinea,BUL,,-7.189722,146.64778,,,,163
Silvio Pettirossi Intl,Asuncion,Paraguay,ASU,SGAS,-25.23985,-57.519133,292,-4,S,164
Ciudad del Este,Ciudad del Este,Paraguay,AGT,SGES,-25.4555,-54.843592,846,-4,S,164
Dr. Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,PJC,SGPJ,-22.641389,-55.829722,1873,-4,U,164
Cap Fap David Abenzur Rengifo Intl,Pucallpa,Peru,PCL,SPCL,-8.377939,-74.574297,513,-5,U,165
Teniente Jaime A De Montreuil Morales,Chimbote,Peru,CHM,SPEO,-9.149614,-78.52385,69,-5,U,165
Capt Jose A Quinones Gonzales Intl,Chiclayo,Peru,CIX,SPHI,-6.787475,-79.828097,97,-5,U,165
Coronel Fap Alfredo Mendivil Duarte,Ayacucho,Peru,AYP,SPHO,-13.154819,-74.204417,8917,-5,U,165
Andahuaylas,Andahuaylas,Peru,ANS,SPHY,-13.706408,-73.350378,11300,-5,U,165
Comandante Fap German Arias Graziani,Anta,Peru,ATA,SPHZ,-9.347444,-77.598392,9097,-5,U,165
Jorge Chavez Intl,Lima,Peru,LIM,SPIM,-12.021889,-77.114319,113,-5,U,165
Juanjui,Juanjui,Peru,JJI,SPJI,-7.1691,-76.728561,1148,-5,U,165
Juliaca,Juliaca,Peru,JUL,SPJL,-15.467103,-70.158169,12552,-5,U,165
Pedro Canga,Tumbes,Peru,TBP,SPME,-3.552528,-80.381356,115,-5,U,165
Moises Benzaquen Rengifo,Yurimaguas,Peru,YMS,SPMS,-5.893772,-76.118211,587,-5,U,165
Chachapoyas,Chachapoyas,Peru,CHH,SPPY,-6.201806,-77.856064,8333,-5,U,165
Coronel Francisco Secada Vignetta Intl,Iquitos,Peru,IQT,SPQT,-3.784739,-73.308806,306,-5,U,165
Rodriguez Ballon,Arequipa,Peru,AQP,SPQU,-16.341072,-71.583083,8405,-5,U,165
Capitan Carlos Martinez De Pinillos,Trujillo,Peru,TRU,SPRU,-8.081411,-79.108761,106,-5,U,165
Pisco Intl,Pisco,Peru,PIO,SPSO,-13.744864,-76.220284,39,-5,U,165
Cadete Guillermo Del Castillo Paredes,Tarapoto,Peru,TPP,SPST,-6.508742,-76.373247,869,-5,U,165
Coronel Carlos Ciriani Santa Rosa Intl,Tacna,Peru,TCQ,SPTN,-18.053333,-70.275833,1538,-5,U,165
Padre Aldamiz,Puerto Maldonado,Peru,PEM,SPTU,-12.613611,-69.228611,659,-5,U,165
Capitan Fap Guillermo Concha Iberico,Piura,Peru,PIU,SPUR,-5.20575,-80.616444,120,-5,U,165
Capitan Montes,Talara,Peru,TYL,SPYL,-4.576639,-81.254139,282,-5,U,165
Teniente Alejandro Velasco Astete Intl,Cuzco,Peru,CUZ,SPZO,-13.535722,-71.938781,10860,-5,U,165
Maria Reiche Neuman Airport,Nazca,Peru,NZA,SPZA,-14.854192,-74.961811,1860,-5,U,165
Mayor General FAP Armando Revoredo Iglesias Airport,Cajamarca,Peru,CJA,SPJR,-7.139183,-78.4894,8781,-5,U,165
Alferez Fap David Figueroa Fernandini Airport,Hu√°nuco,Peru,HUU,SPNC,-9.878811,-76.204797,6070,-5,U,165
Caballococha Airport,Caballococha,Peru,LHC,SPBC,-3.916858,-70.508225,328,-5,U,165
Machu Pichu Airport,Machu Pichu,Peru,MFT,\N,-13.1167,-72.5667,9500,-5,S,165
Ninoy Aquino Intl,Manila,Philippines,MNL,RPLL,14.508647,121.019581,75,8,N,166
Cotabato,Cotabato,Philippines,CBO,RPMC,7.165242,124.209619,189,8,N,166
Cagayan De Oro,Ladag,Philippines,CGY,RPML,8.415619,124.611219,601,8,N,166
Pagadian,Pagadian,Philippines,PAG,RPMP,7.827197,123.458294,5,8,N,166
Zamboanga Intl,Zamboanga,Philippines,ZAM,RPMZ,6.922419,122.059633,33,8,N,166
Baguio,Baguio,Philippines,BAG,RPUB,16.375103,120.619636,4251,8,N,166
Daniel Z Romualdez,Tacloban,Philippines,TAC,RPVA,11.227628,125.027758,10,8,N,166
Bacolod,Bacolod,Philippines,BCD,RPVB,10.642511,122.929617,25,8,N,166
Dumaguete,Dumaguete,Philippines,DGT,RPVD,9.333714,123.300472,15,8,N,166
Iloilo,Iloilo,Philippines,ILO,RPVI,10.713044,122.545297,27,8,N,166
Kalibo,Kalibo,Philippines,KLO,RPVK,11.679431,122.376294,14,8,N,166
Puerto Princesa,Puerto Princesa,Philippines,PPS,RPVP,9.742119,118.758731,71,8,N,166
Antique,San Jose,Philippines,SJI,RPVS,10.766044,121.933439,23,8,N,166
Tagbilaran,Tagbilaran,Philippines,TAG,RPVT,9.66408056,123.853247,38,8,N,166
Godofredo P,Caticlan,Philippines,MPH,RPXE,11.9214999,121.953,20,8,N,166
Francisco Bangoy International,Davao,Philippines,DVO,RPMD,7.125522,125.645778,59,8,N,166
Diosdado Macapagal International,Angeles City,Philippines,CRK,RPLC,15.185833,120.560278,484,8,N,166
Busuanga,Busuanga,Philippines,USU,RPVV,12.121458,120.100031,148,8,N,166
Butuan,Butuan,Philippines,BXU,RPME,8.951322,125.477972,141,8,N,166
Dipolog,Dipolog,Philippines,DPL,RPMG,8.601261,123.334481,12,8,N,166
Laoag Intl,Laoag,Philippines,LAO,RPLI,18.178092,120.531522,25,8,N,166
Legazpi,Legazpi,Philippines,LGP,RPLP,13.157064,123.746247,66,8,N,166
Ozamis,Ozamis,Philippines,OZC,RPMO,8.178508,123.841731,75,8,N,166
Mactan Cebu Intl,Cebu,Philippines,CEB,RPVM,10.307542,123.979439,31,8,N,166
Masbate Airport,Masbate,Philippines,MBT,RPVJ,12.3694,123.629,26,8,N,166
Catarman National Airport,Catarman,Philippines,CRM,RPVF,12.502417,124.635778,6,8,N,166
Jolo Airport,Jolo,Philippines,JOL,RPMJ,6.05367,121.011,118,8,N,166
Camiguin Airport,Camiguin,Philippines,CGM,RPMH,9.25352,124.707,53,8,N,166
Cuyo Airport,Cuyo,Philippines,CYU,RPLO,10.8581,121.069,0,8,N,166
El Nido Airport,El Nido,Philippines,ENI,,11.202,119.417,0,8,N,166
Roxas Airport,Roxas City,Philippines,RXS,RPVR,11.597669,122.751669,10,8,N,166
Calbayog Airport,Calbayog City,Philippines,CYP,RPVC,12.072706,124.545092,12,8,N,166
Virac Airport,Virac,Philippines,VRC,RPUV,13.576439,124.205672,121,8,N,166
Tuguegarao Airport,Tuguegarao,Philippines,TUG,RPUT,17.638311,121.730614,70,8,N,166
San Fernando Airport,San Fernando,Philippines,SFE,RPUS,16.595589,120.303219,13,8,N,166
Basco Airport,Basco,Philippines,BSO,RPUO,20.451322,121.979883,291,8,N,166
Naga Airport,Naga,Philippines,WNP,RPUN,13.584886,123.270239,142,8,N,166
Tandag Airport,Tandag,Philippines,TDG,RPMW,9.07211,126.171,16,8,N,166
Surigao Airport,Sangley Point,Philippines,SUG,RPMS,9.757567,125.479328,20,8,N,166
Sanga Sanga Airport,Sanga Sanga,Philippines,SGS,RPMN,5.04699,119.743,15,8,N,166
General Santos International Airport,General Santos City,Philippines,GES,RPMB,6.106439,125.2353,28,8,N,166
Subic Bay International Airport,Olongapo City,Philippines,SFS,RPLB,14.7944,120.271,64,8,N,166
Marinduque Airport,Gasan,Philippines,MRQ,RPUW,13.360967,121.825583,32,8,N,166
Romblon Airport,Romblon,Philippines,TBH,RPVU,12.311,122.085,10,8,N,166
Cauayan Airport,Cauayan,Philippines,CYZ,RPUY,16.929861,121.753036,200,8,N,166
Ormoc Airport,Ormoc City,Philippines,OMC,RPVO,11.057997,124.565322,83,8,N,166
Borongan Airport,Borongan,Philippines,BPR,RPVW,11.674167,125.478611,7,8,N,166
Lubang Community Airport,Lubang,Philippines,LBX,RPLU,13.855833,121.105833,25,8,N,166
Taytay Sandoval,Taytay,Philippines,RZP,RPSD,11.05167,119.5183,75,8,U,166
Del Carmin,Del Carmin,Philippines,IAO,,9.858889,126.013885,,,,166
Lech Walesa,Gdansk,Poland,GDN,EPGD,54.377569,18.466222,489,1,E,167
Balice,Krakow,Poland,KRK,EPKK,50.077731,19.784836,791,1,E,167
Pyrzowice,Katowice,Poland,KTW,EPKT,50.474253,19.080019,995,1,E,167
Lawica,Poznan,Poland,POZ,EPPO,52.421031,16.826325,308,1,E,167
Jasionka,Rzeszow,Poland,RZE,EPRZ,50.109958,22.019,675,1,E,167
Goleniow,Szczecin,Poland,SZZ,EPSC,53.584731,14.902206,154,1,E,167
Redzikowo,Slupsk,Poland,OSP,EPSK,54.478889,17.1075,217,1,E,167
Okecie,Warsaw,Poland,WAW,EPWA,52.16575,20.967122,362,1,E,167
Strachowice,Wroclaw,Poland,WRO,EPWR,51.102683,16.885836,404,1,E,167
Babimost,Zielona Gora,Poland,IEG,EPZG,52.138517,15.798556,194,1,E,167
≈Å√≥d≈∫ W≈Çadys≈Çaw Reymont Airport,Lodz,Poland,LCJ,EPLL,51.721881,19.398133,604,1,E,167
Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,BZG,EPBY,53.0968,17.9777,235,1,E,167
Koszalin - Zegrze Pomorskie Airport,Koszalin,Poland,OSZ,EPKO,54.041,16.266,111,1,E,167
Gdynia,Gdynia,Poland,QYD,EPOK,54.5797,18.5172,144,1,E,167
RADOM,RADOM,Poland,QXR,EPRA,51.231978,21.124183,479,1,E,167
Warsaw Modlin,Warsaw,Poland,WMI,EPMO,52.451111,20.651667,341,1,E,167
Lublin,Lublin,Poland,LUZ,EPLB,51.239333,22.714083,203,1,E,167
RUDNIKI ,RUDNIKI,Poland,CZW,EPRU,50.884722,19.202222,262,1,E,167
Santa Maria,Santa Maria (island),Portugal,SMA,LPAZ,36.97139,-25.170639,308,-1,E,168
Braganca,Braganca,Portugal,BGC,LPBG,41.8578,-6.707125,2241,0,E,168
Flores,Flores,Portugal,FLW,LPFL,39.455272,-31.131361,112,-1,E,168
Faro,Faro,Portugal,FAO,LPFR,37.014425,-7.965911,24,0,E,168
Graciosa,Graciosa Island,Portugal,GRW,LPGR,39.092169,-28.029847,86,-1,E,168
Horta,Horta,Portugal,HOR,LPHR,38.519894,-28.715872,118,-1,E,168
Lajes,Lajes (terceira Island),Portugal,TER,LPLA,38.761842,-27.090797,180,-1,E,168
Ponta Delgada,Ponta Delgada,Portugal,PDL,LPPD,37.741184,-25.69787,259,-1,E,168
Pico,Pico,Portugal,PIX,LPPI,38.554333,-28.441333,109,-1,E,168
Porto,Porto,Portugal,OPO,LPPR,41.248055,-8.681389,228,0,E,168
Porto Santo,Porto Santo,Portugal,PXO,LPPS,33.073386,-16.349975,341,0,E,168
Lisboa,Lisbon,Portugal,LIS,LPPT,38.781311,-9.135919,374,0,E,168
Sao Jorge,Sao Jorge Island,Portugal,SJZ,LPSJ,38.6655,-28.175817,311,-1,E,168
Vila Real,Vila Real,Portugal,VRL,LPVR,41.274334,-7.720472,1805,0,E,168
Madeira,Funchal,Portugal,FNC,LPMA,32.697889,-16.774453,192,0,E,168
Corvo Airport,Corvo,Portugal,CVU,LPCR,39.6715,-31.1136,0,-1,E,168
Culebra Airport,Culebra Island,Puerto Rico,CPX,TJCP,18.3127,-65.3034,12,-4,U,169
Rafael Hernandez,Aguadilla,Puerto Rico,BQN,TJBQ,18.494861,-67.129444,237,-4,U,169
Diego Jimenez Torres,Fajardo,Puerto Rico,FAJ,TJFA,18.308889,-65.661861,64,-4,U,169
Fernando Luis Ribas Dominicci,San Juan,Puerto Rico,SIG,TJIG,18.456828,-66.098139,10,-4,U,169
Eugenio Maria De Hostos,Mayaguez,Puerto Rico,MAZ,TJMZ,18.255694,-67.148472,28,-4,U,169
Mercedita,Ponce,Puerto Rico,PSE,TJPS,18.008306,-66.563028,29,-4,U,169
Luis Munoz Marin Intl,San Juan,Puerto Rico,SJU,TJSJ,18.439417,-66.001833,9,-4,U,169
Antonio Juarbe Pol Airport,Arecibo,Puerto Rico,ARE,TJAB,18.451111,-66.675556,23,-4,N,169
Vieques Airport,Vieques Island,Puerto Rico,VQS,TJCG,18.1158,-65.4227,19,-4,U,169
Jose Aponte de la Torre Airport,Ceiba,Puerto Rico,RVR,TJRV,18.245278,-65.643333,38,-4,A,169
Doha Intl,Doha,Qatar,DOH,OTBD,25.261125,51.565056,35,3,U,170
Al Udeid AB,Doha,Qatar,IUD,OTBH,25.1174,51.3228,130,3,N,170
Doha Free Zone Airport,Doha,Qatar,XOZ,\N,24.8333,50.9166,0,3,N,170
St Denis Gillot,St.-denis,Reunion,RUN,FMEE,-20.8871,55.510308,66,4,U,171
St Pierre Pierrefonds,St.-pierre,Reunion,ZSE,FMEP,-21.320039,55.423581,56,4,U,171
Arad,Arad,Romania,ARW,LRAR,46.17655,21.262022,352,2,E,171
Bacau,Bacau,Romania,BCM,LRBC,46.521946,26.910278,607,2,E,171
Tautii Magheraus,Baia Mare,Romania,BAY,LRBM,47.658389,23.470022,605,2,E,171
Aurel Vlaicu,Bucharest,Romania,BBU,LRBS,44.503194,26.102111,297,2,E,171
Mihail Kogalniceanu,Constanta,Romania,CND,LRCK,44.362222,28.488333,353,2,E,171
Cluj Napoca,Cluj-napoca,Romania,CLJ,LRCL,46.785167,23.686167,1036,2,E,171
Caransebes,Caransebes,Romania,CSB,LRCS,45.42,22.253333,866,2,E,171
Craiova,Craiova,Romania,CRA,LRCV,44.318139,23.888611,626,2,E,171
Iasi,Iasi,Romania,IAS,LRIA,47.178492,27.620631,397,2,E,171
Oradea,Oradea,Romania,OMR,LROD,47.025278,21.9025,465,2,E,171
Henri Coanda,Bucharest,Romania,OTP,LROP,44.572161,26.102178,314,2,E,171
Sibiu,Sibiu,Romania,SBZ,LRSB,45.785597,24.091342,1496,2,E,171
Satu Mare,Satu Mare,Romania,SUJ,LRSM,47.703275,22.8857,405,2,E,171
Stefan Cel Mare,Suceava,Romania,SCV,LRSV,47.6875,26.354056,1375,2,E,171
Cataloi,Tulcea,Romania,TCE,LRTC,45.062486,28.714311,200,2,E,171
Transilvania Targu Mures,Tirgu Mures,Romania,TGM,LRTM,46.467714,24.412525,963,2,E,171
Traian Vuia,Timisoara,Romania,TSR,LRTR,45.809861,21.337861,348,2,E,171
Aeroclub Sibiu,Sibiu,Romania,SIB,\N,45.4649,24.053,1451,2,E,171
Aeroclub Cioca,Timisoara,Romania,CIO,LRT2,45.471009,21.111967,280,2,E,171
Aeroclub Deva,Deva,Romania,DVA,\N,45.5153,22.5813,615,2,U,171
Aeroclub Cluj,Dezmir,Romania,DZM,\N,46.4643,23.4258,1019,2,U,171
Yakutsk,Yakutsk,Russia,YKS,UEEE,62.09325,129.770672,325,10,N,172
Mirny,Mirnyj,Russia,MJZ,UERR,62.534689,114.038928,1156,10,N,172
Ignatyevo,Blagoveschensk,Russia,BQS,UHBB,50.425394,127.412478,638,10,N,172
Novy,Khabarovsk,Russia,KHV,UHHH,48.528044,135.188361,244,11,N,172
Provideniya Bay,Provideniya Bay,Russia,PVS,UHMD,64.378139,-173.243306,71,12,N,172
Sokol,Magadan,Russia,GDX,UHMM,59.910989,150.720439,574,12,N,172
Pevek,Pevek,Russia,PWE,UHMP,69.783283,170.597006,11,12,N,172
Yelizovo,Petropavlovsk,Russia,PKC,UHPP,53.167889,158.453669,131,12,N,172
Khomutovo,Yuzhno-sakhalinsk,Russia,UUS,UHSS,46.888672,142.717531,59,11,N,172
Knevichi,Vladivostok,Russia,VVO,UHWW,43.398953,132.148017,46,11,N,172
Kadala,Chita,Russia,HTA,UIAA,52.026317,113.305556,2272,10,N,172
Bratsk,Bratsk,Russia,BTK,UIBB,56.370556,101.698331,1610,9,N,172
Irkutsk,Irkutsk,Russia,IKT,UIII,52.268028,104.388975,1675,9,N,172
Mukhino,Ulan-ude,Russia,UUD,UIUU,51.807764,107.437644,1690,9,N,172
Pulkovo,St. Petersburg,Russia,LED,ULLI,59.800292,30.262503,78,4,N,172
Murmansk,Murmansk,Russia,MMK,ULMM,68.781672,32.750822,266,4,N,172
Khrabrovo,Kaliningrad,Russia,KGD,UMKK,54.89005,20.592633,42,3,N,172
Abakan,Abakan,Russia,ABA,UNAA,53.74,91.385,831,8,N,172
Barnaul,Barnaul,Russia,BAX,UNBB,53.363775,83.538533,838,7,N,172
Kemerovo,Kemorovo,Russia,KEJ,UNEE,55.270094,86.107208,863,7,N,172
Omsk,Omsk,Russia,OMS,UNOO,54.967042,73.310514,311,7,N,172
Pashkovskiy,Krasnodar,Russia,KRR,URKK,45.034689,39.170539,118,4,N,172
Uytash,Makhachkala,Russia,MCX,URML,42.816822,47.652294,12,4,N,172
Mineralnyye Vody,Mineralnye Vody,Russia,MRV,URMM,44.225072,43.081889,1054,4,N,172
Shpakovskoye,Stavropol,Russia,STW,URMT,45.109165,42.112778,1486,4,N,172
Rostov Na Donu,Rostov,Russia,ROV,URRR,47.258208,39.818089,280,4,N,172
Sochi,Sochi,Russia,AER,URSS,43.449928,39.956589,89,4,N,172
Astrakhan,Astrakhan,Russia,ASF,URWA,46.283333,48.006278,-65,4,N,172
Gumrak,Volgograd,Russia,VOG,URWW,48.782528,44.345544,482,4,N,172
Balandino,Chelyabinsk,Russia,CEK,USCC,55.305836,61.503333,769,6,N,172
Magnitogorsk,Magnetiogorsk,Russia,MQF,USCM,53.393131,58.755661,1431,6,N,172
Nizhnevartovsk,Nizhnevartovsk,Russia,NJC,USNN,60.949272,76.483617,177,6,N,172
Bolshoye Savino,Perm,Russia,PEE,USPP,57.914517,56.021214,404,6,N,172
Surgut,Surgut,Russia,SGC,USRR,61.343694,73.401842,200,6,N,172
Koltsovo,Yekaterinburg,Russia,SVX,USSS,56.743108,60.802728,764,6,N,172
Bryansk,Bryansk,Russia,BZK,UUBP,53.214194,34.176447,663,4,N,172
Sheremetyevo,Moscow,Russia,SVO,UUEE,55.972642,37.414589,622,4,N,172
Migalovo,Tver,Russia,KLD,UUEM,56.824736,35.757678,469,4,N,172
Chertovitskoye,Voronezh,Russia,VOZ,UUOO,51.814211,39.229589,514,4,N,172
Vnukovo,Moscow,Russia,VKO,UUWW,55.591531,37.261486,685,4,N,172
Syktyvkar,Syktyvkar,Russia,SCW,UUYY,61.64705,50.84505,342,4,N,172
Kazan,Kazan,Russia,KZN,UWKD,55.606186,49.278728,411,4,N,172
Orenburg,Orenburg,Russia,REN,UWOO,51.795786,55.456744,387,6,N,172
Ufa,Ufa,Russia,UFA,UWUU,54.557511,55.874417,449,6,N,172
Kurumoch,Samara,Russia,KBY,UWWW,53.504858,50.164336,477,4,N,172
Domododevo,Moscow,Russia,DME,UUDD,55.408611,37.906111,588,4,N,172
Tolmachevo,Novosibirsk,Russia,OVB,UNNT,55.012622,82.650656,365,7,N,172
Roschino,Tyumen,Russia,TJM,USTR,57.189567,65.3243,378,6,N,172
Kurumoch,Samara,Russia,KUF,\N,53.5,50.15,0,4,N,172
Nizhny Novgorod,Nizhniy Novgorod,Russia,GOJ,UWGG,56.230119,43.784042,256,4,N,172
Tomsk Bogashevo Airport,Tomsk,Russia,TOF,UNTT,56.380278,85.208333,597,7,N,172
Ust-Ilimsk,Ust Ilimsk,Russia,UIK,UIBS,58.135,102.566,0,9,N,172
Alykel,Norilsk,Russia,NSK,UOOO,69.311053,87.332183,595,8,N,172
Vityazevo,Anapa,Russia,AAQ,URKA,45.002097,37.347272,174,4,N,172
Bykovo,Moscow,Russia,BKA,UUBB,55.617222,38.059999,427,4,N,172
Talagi,Arkhangelsk,Russia,ARH,ULAA,64.360281,40.430167,19,4,N,172
Central,Saratov,Russia,RTW,UWSS,51.334366,46.022952,152,4,N,172
Novyi Urengoy,Novy Urengoy,Russia,NUX,USMU,66.041811,76.313938,20,6,N,172
Noyabrsk,Noyabrsk,Russia,NOJ,USRO,63.110079,75.162243,20,6,N,172
Ukhta,Ukhta,Russia,UCT,\N,63.340297,53.482592,100,4,N,172
Usinsk,Usinsk,Russia,USK,\N,66.00077,57.221113,20,4,N,172
Pechora,Pechora,Russia,PEX,\N,65.070387,57.082045,20,4,N,172
Naryan-Mar,Naryan-Mar,Russia,NNM,ULAM,67.380537,53.051016,20,4,N,172
Kresty,Pskov,Russia,PKV,ULOO,57.783917,28.395614,154,4,N,172
Kogalym International,Kogalym,Russia,KGP,USRK,62.18,74.53,220,6,N,172
Emelyanovo,Krasnoyarsk,Russia,KJA,UNKL,56.18,92.475,940,8,N,172
Uraj,Uraj,Russia,URJ,USHU,60.1,64.83,186,6,N,172
Yuzhny,Ivanovo,Russia,IWA,UUBI,56.939444,40.940833,410,4,N,172
Poliarny Airport,Yakutia,Russia,PYJ,UERP,66.400431,112.030325,1660,10,N,172
Komsomolsk-on-Amur Airport,Komsomolsk-on-Amur,Russia,KXK,UHKK,50.4094,136.934,92,11,N,172
Tiksi Airport,Tiksi,Russia,IKS,UEST,71.6977,128.903,26,10,N,172
Cherskiy Airport,Cherskiy,Russia,CYX,UESS,68.7406,161.338,20,12,N,172
Chokurdakh Airport,Chokurdah,Russia,CKH,UESO,70.6231,147.902,151,12,N,172
Chulman,Neryungri,Russia,CNN,UELL,56.9139,124.914,2812,10,N,172
Ugolny Airport,Anadyr,Russia,DYR,UHMA,64.73495,177.741483,194,12,N,172
Okhotsk Airport,Okhotsk,Russia,OHO,UHOO,59.4101,143.057,0,11,N,172
Solovki Airport,Solovetsky Islands,Russia,CSH,ULAS,65.03,35.7333,0,4,N,172
Cherepovets Airport,Cherepovets,Russia,CEE,ULBC,59.2736,38.0158,377,4,N,172
Amderma Airport,Amderma,Russia,AMV,ULDD,69.7633,61.5564,13,4,N,172
Kotlas Airport,Kotlas,Russia,KSZ,ULKK,61.2358,46.6975,184,4,N,172
